transaction_id,customer_id,transaction_amount,transaction_time,payment_method,product_category,customer_age,account_age_days,device_type,customer_location,previous_transaction_count,failed_transaction_count,is_new_device,is_new_location,night_transaction,is_fraud
TXN046306,CUST8534,551.24,2026-11-18 13:30:00,Wallet,Home,61,620,Desktop,Kolkata,18,2,0,0,0,0
TXN046307,CUST5882,953.33,2026-11-18 13:40:00,Debit Card,Clothing,49,309,Desktop,Delhi,38,7,0,0,0,0
TXN046308,CUST2933,937.69,2026-11-18 13:50:00,Net Banking,Clothing,23,1788,Tablet,Bangalore,81,4,1,0,0,1
TXN046309,CUST9138,248.68,2026-11-18 14:00:00,Debit Card,Home,63,1962,Mobile,Bangalore,12,4,0,0,1,0
TXN046310,CUST4505,743.98,2026-11-18 14:10:00,Net Banking,Beauty,28,1903,Mobile,Bangalore,37,0,0,0,0,0
TXN046311,CUST4132,212.46,2026-11-18 14:20:00,UPI,Electronics,68,809,Desktop,Bhubaneswar,87,2,0,0,0,0
TXN046312,CUST3979,777.24,2026-11-18 14:30:00,Credit Card,Grocery,19,1361,Tablet,Hyderabad,29,7,0,0,0,0
TXN046313,CUST2346,674.42,2026-11-18 14:40:00,Wallet,Electronics,25,2423,Desktop,Delhi,50,4,1,0,0,1
TXN046314,CUST3636,1358.86,2026-11-18 14:50:00,Credit Card,Home,32,1612,Mobile,Hyderabad,33,9,0,1,0,1
TXN046315,CUST9236,1465.47,2026-11-18 15:00:00,UPI,Home,20,2451,Desktop,Kolkata,52,6,1,0,0,1
TXN046316,CUST1346,5640.62,2026-11-18 15:10:00,Debit Card,Grocery,65,631,Tablet,Hyderabad,57,6,0,1,0,1
TXN046317,CUST4793,58.32,2026-11-18 15:20:00,Debit Card,Home,35,1664,Tablet,Chennai,53,3,0,0,0,0
TXN046318,CUST3542,228.36,2026-11-18 15:30:00,Net Banking,Beauty,35,683,Mobile,Delhi,86,3,0,0,0,0
TXN046319,CUST6000,490.68,2026-11-18 15:40:00,Wallet,Beauty,42,2399,Mobile,Bhubaneswar,29,5,1,0,0,0
TXN046320,CUST9251,4987.04,2026-11-18 15:50:00,UPI,Beauty,29,2342,Mobile,Bhubaneswar,71,2,0,0,1,0
TXN046321,CUST3345,230.92,2026-11-18 16:00:00,Wallet,Grocery,60,237,Desktop,Hyderabad,76,3,0,0,1,0
TXN046322,CUST5326,311.79,2026-11-18 16:10:00,Credit Card,Beauty,45,2486,Mobile,Hyderabad,47,1,0,0,0,0
TXN046323,CUST3844,389.69,2026-11-18 16:20:00,Credit Card,Beauty,53,714,Mobile,Pune,54,7,0,0,0,0
TXN046324,CUST4766,345.5,2026-11-18 16:30:00,Net Banking,Beauty,44,828,Tablet,Pune,33,2,0,0,0,0
TXN046325,CUST1447,644.04,2026-11-18 16:40:00,Net Banking,Clothing,58,638,Tablet,Pune,86,4,0,0,1,1
TXN046326,CUST8793,619.71,2026-11-18 16:50:00,Wallet,Grocery,49,1595,Desktop,Chennai,69,5,0,0,0,0
TXN046327,CUST3415,623.41,2026-11-18 17:00:00,Wallet,Grocery,56,291,Mobile,Delhi,85,1,0,0,0,0
TXN046328,CUST5078,608.07,2026-11-18 17:10:00,UPI,Beauty,32,103,Mobile,Kolkata,99,7,0,0,1,1
TXN046329,CUST6148,1907.13,2026-11-18 17:20:00,UPI,Home,47,1256,Desktop,Bangalore,27,7,0,0,0,1
TXN046330,CUST4035,593.81,2026-11-18 17:30:00,UPI,Sports,40,1271,Desktop,Delhi,67,6,0,0,0,0
TXN046331,CUST3324,123.48,2026-11-18 17:40:00,Debit Card,Sports,52,889,Mobile,Kolkata,51,7,0,0,1,0
TXN046332,CUST7752,461.21,2026-11-18 17:50:00,Wallet,Sports,60,1362,Tablet,Hyderabad,47,8,1,0,1,0
TXN046333,CUST5926,476.86,2026-11-18 18:00:00,Wallet,Grocery,52,2278,Mobile,Delhi,77,3,0,0,0,0
TXN046334,CUST9229,1655.21,2026-11-18 18:10:00,Credit Card,Grocery,66,556,Tablet,Kolkata,41,4,0,0,0,1
TXN046335,CUST6825,1141.5,2026-11-18 18:20:00,Debit Card,Home,43,826,Mobile,Bhubaneswar,67,9,1,0,0,1
TXN046336,CUST8819,1287.33,2026-11-18 18:30:00,Credit Card,Beauty,51,1800,Tablet,Bhubaneswar,20,6,1,0,0,1
TXN046337,CUST9480,1151.37,2026-11-18 18:40:00,Credit Card,Clothing,21,2424,Tablet,Bhubaneswar,26,0,0,0,0,0
TXN046338,CUST8118,622.16,2026-11-18 18:50:00,Credit Card,Electronics,56,1466,Mobile,Delhi,34,2,0,0,1,0
TXN046339,CUST6612,212.62,2026-11-18 19:00:00,Net Banking,Home,22,576,Tablet,Mumbai,40,7,1,0,0,0
TXN046340,CUST8936,515.45,2026-11-18 19:10:00,Credit Card,Electronics,68,1118,Mobile,Pune,52,7,0,0,0,0
TXN046341,CUST7595,190.01,2026-11-18 19:20:00,Debit Card,Sports,64,1924,Tablet,Bangalore,75,6,0,0,1,0
TXN046342,CUST6492,57.19,2026-11-18 19:30:00,Wallet,Home,37,2486,Desktop,Bhubaneswar,17,6,1,0,0,0
TXN046343,CUST7704,574.18,2026-11-18 19:40:00,Wallet,Clothing,54,1424,Desktop,Delhi,38,7,0,0,1,0
TXN046344,CUST8468,1301.27,2026-11-18 19:50:00,Net Banking,Sports,48,869,Tablet,Pune,23,1,0,0,0,0
TXN046345,CUST1203,210.04,2026-11-18 20:00:00,UPI,Clothing,54,505,Desktop,Kolkata,60,5,0,0,1,0
TXN046346,CUST7522,122.98,2026-11-18 20:10:00,Credit Card,Beauty,66,2335,Desktop,Mumbai,15,7,0,0,1,0
TXN046347,CUST6234,1217.78,2026-11-18 20:20:00,UPI,Electronics,61,1031,Tablet,Bhubaneswar,37,3,0,0,0,1
TXN046348,CUST2620,1562.77,2026-11-18 20:30:00,Wallet,Clothing,44,2186,Tablet,Bangalore,20,4,0,0,0,1
TXN046349,CUST3443,320.29,2026-11-18 20:40:00,Net Banking,Grocery,64,161,Tablet,Bangalore,45,1,0,0,0,0
TXN046350,CUST4836,132.13,2026-11-18 20:50:00,Wallet,Clothing,40,1588,Mobile,Hyderabad,58,4,1,0,1,0
TXN046351,CUST4123,1713.89,2026-11-18 21:00:00,Net Banking,Beauty,23,97,Mobile,Chennai,51,8,0,1,0,1
TXN046352,CUST4731,241.64,2026-11-18 21:10:00,Debit Card,Clothing,23,867,Mobile,Bangalore,94,9,0,0,1,0
TXN046353,CUST4257,1845.34,2026-11-18 21:20:00,Wallet,Sports,56,1737,Desktop,Delhi,96,9,0,0,0,1
TXN046354,CUST2137,249.36,2026-11-18 21:30:00,Debit Card,Home,41,981,Mobile,Bhubaneswar,87,3,0,0,0,0
TXN046355,CUST9737,969.97,2026-11-18 21:40:00,Wallet,Home,33,2295,Mobile,Kolkata,89,2,0,0,1,0
TXN046356,CUST9864,530.59,2026-11-18 21:50:00,Credit Card,Electronics,30,168,Desktop,Pune,42,8,0,0,0,0
TXN046357,CUST8337,519.52,2026-11-18 22:00:00,UPI,Home,59,130,Desktop,Delhi,82,1,0,0,1,0
TXN046358,CUST9951,598.92,2026-11-18 22:10:00,UPI,Electronics,24,152,Mobile,Mumbai,10,7,0,0,0,0
TXN046359,CUST1519,609.91,2026-11-18 22:20:00,Debit Card,Electronics,66,1442,Mobile,Mumbai,24,7,0,0,0,0
TXN046360,CUST9000,737.94,2026-11-18 22:30:00,Wallet,Electronics,24,1593,Tablet,Pune,39,9,0,0,1,1
TXN046361,CUST5205,335.76,2026-11-18 22:40:00,UPI,Sports,66,1518,Tablet,Chennai,17,4,0,0,0,0
TXN046362,CUST7467,3561.98,2026-11-18 22:50:00,Wallet,Grocery,43,485,Tablet,Kolkata,36,4,0,0,1,1
TXN046363,CUST7071,62.65,2026-11-18 23:00:00,Wallet,Electronics,19,361,Desktop,Delhi,46,2,0,0,0,0
TXN046364,CUST2822,1515.59,2026-11-18 23:10:00,Wallet,Home,66,457,Desktop,Mumbai,2,9,0,1,0,1
TXN046365,CUST3024,608.97,2026-11-18 23:20:00,UPI,Home,63,2055,Mobile,Chennai,52,9,1,0,1,1
TXN046366,CUST2184,114.97,2026-11-18 23:30:00,UPI,Clothing,69,799,Tablet,Hyderabad,8,3,0,0,0,0
TXN046367,CUST1379,1050.79,2026-11-18 23:40:00,UPI,Clothing,18,63,Desktop,Bhubaneswar,5,1,0,0,1,1
TXN046368,CUST3127,858.32,2026-11-18 23:50:00,UPI,Home,63,2430,Tablet,Delhi,42,3,0,0,0,0
TXN046369,CUST9807,1919.36,2026-11-19 00:00:00,Debit Card,Sports,52,1249,Mobile,Bangalore,53,2,0,0,0,0
TXN046370,CUST1435,142.08,2026-11-19 00:10:00,UPI,Grocery,18,178,Desktop,Bhubaneswar,78,4,0,0,1,0
TXN046371,CUST6017,1780.69,2026-11-19 00:20:00,Wallet,Beauty,27,274,Tablet,Mumbai,85,4,0,0,1,1
TXN046372,CUST4149,392.71,2026-11-19 00:30:00,Wallet,Electronics,47,567,Desktop,Hyderabad,87,8,0,0,0,0
TXN046373,CUST2547,335.49,2026-11-19 00:40:00,Debit Card,Clothing,28,1500,Desktop,Mumbai,67,7,0,0,0,0
TXN046374,CUST5890,563.0,2026-11-19 00:50:00,Net Banking,Home,35,984,Mobile,Bangalore,6,3,0,1,0,1
TXN046375,CUST9643,2314.81,2026-11-19 01:00:00,UPI,Electronics,27,835,Tablet,Pune,78,0,0,0,0,0
TXN046376,CUST5355,1141.9,2026-11-19 01:10:00,UPI,Clothing,22,27,Mobile,Delhi,20,1,0,0,1,1
TXN046377,CUST9097,502.33,2026-11-19 01:20:00,Wallet,Electronics,56,1836,Mobile,Kolkata,69,5,0,0,0,0
TXN046378,CUST7851,6379.4,2026-11-19 01:30:00,Wallet,Electronics,25,1139,Tablet,Delhi,87,8,0,0,0,1
TXN046379,CUST7318,1737.1,2026-11-19 01:40:00,Net Banking,Sports,48,1199,Desktop,Bangalore,76,8,0,0,0,1
TXN046380,CUST1711,963.09,2026-11-19 01:50:00,Wallet,Beauty,56,808,Tablet,Hyderabad,62,8,0,0,0,0
TXN046381,CUST6819,558.96,2026-11-19 02:00:00,Debit Card,Electronics,58,1764,Tablet,Bhubaneswar,89,0,0,0,0,0
TXN046382,CUST6505,164.05,2026-11-19 02:10:00,UPI,Clothing,19,8,Desktop,Pune,44,9,0,0,0,0
TXN046383,CUST8439,3788.9,2026-11-19 02:20:00,Debit Card,Electronics,18,1102,Desktop,Kolkata,63,5,1,0,1,1
TXN046384,CUST7020,7950.37,2026-11-19 02:30:00,UPI,Sports,19,484,Tablet,Kolkata,98,6,1,0,0,1
TXN046385,CUST9358,1498.08,2026-11-19 02:40:00,Net Banking,Electronics,41,1905,Desktop,Hyderabad,15,5,0,0,0,1
TXN046386,CUST7286,374.04,2026-11-19 02:50:00,Credit Card,Grocery,21,1327,Mobile,Delhi,84,5,1,0,0,0
TXN046387,CUST5588,418.76,2026-11-19 03:00:00,Net Banking,Beauty,51,1260,Tablet,Delhi,4,8,0,0,0,0
TXN046388,CUST3119,265.89,2026-11-19 03:10:00,Wallet,Grocery,52,479,Desktop,Pune,91,7,0,0,0,0
TXN046389,CUST8511,1118.71,2026-11-19 03:20:00,UPI,Electronics,54,1380,Desktop,Bangalore,37,3,0,0,0,1
TXN046390,CUST7290,592.28,2026-11-19 03:30:00,Debit Card,Electronics,21,1874,Desktop,Kolkata,80,6,0,0,0,0
TXN046391,CUST8668,193.53,2026-11-19 03:40:00,Credit Card,Home,45,517,Tablet,Kolkata,25,7,0,0,0,0
TXN046392,CUST6457,685.22,2026-11-19 03:50:00,Credit Card,Clothing,49,1880,Desktop,Mumbai,47,9,0,0,1,0
TXN046393,CUST2108,159.05,2026-11-19 04:00:00,Net Banking,Sports,55,154,Desktop,Bhubaneswar,17,4,0,0,1,0
TXN046394,CUST2840,1763.71,2026-11-19 04:10:00,Net Banking,Clothing,48,1743,Tablet,Kolkata,0,4,0,0,0,1
TXN046395,CUST3854,2310.84,2026-11-19 04:20:00,Debit Card,Clothing,52,1840,Desktop,Mumbai,42,9,0,0,0,1
TXN046396,CUST4214,3270.72,2026-11-19 04:30:00,Credit Card,Sports,35,1777,Tablet,Bhubaneswar,7,2,0,0,0,0
TXN046397,CUST4440,747.94,2026-11-19 04:40:00,Credit Card,Home,60,740,Tablet,Chennai,58,7,1,0,0,1
TXN046398,CUST6826,320.92,2026-11-19 04:50:00,Wallet,Electronics,35,1349,Desktop,Chennai,27,7,0,0,1,0
TXN046399,CUST2719,51.93,2026-11-19 05:00:00,Credit Card,Sports,24,1244,Tablet,Chennai,46,2,1,0,0,0
TXN046400,CUST3860,1089.74,2026-11-19 05:10:00,Credit Card,Electronics,31,1279,Tablet,Chennai,50,0,0,1,1,1
TXN046401,CUST1066,610.65,2026-11-19 05:20:00,Net Banking,Sports,31,767,Desktop,Kolkata,30,6,0,0,0,0
TXN046402,CUST8901,11471.27,2026-11-19 05:30:00,Credit Card,Home,67,1408,Mobile,Bhubaneswar,89,3,0,0,1,1
TXN046403,CUST4845,1382.04,2026-11-19 05:40:00,Net Banking,Clothing,49,1182,Mobile,Mumbai,3,3,0,0,1,1
TXN046404,CUST1926,456.57,2026-11-19 05:50:00,Credit Card,Beauty,44,1408,Tablet,Chennai,86,2,0,1,0,0
TXN046405,CUST4605,863.47,2026-11-19 06:00:00,UPI,Home,64,1928,Tablet,Mumbai,13,5,0,0,0,0
TXN046406,CUST1340,1338.44,2026-11-19 06:10:00,Debit Card,Sports,42,540,Tablet,Delhi,13,6,1,0,1,1
TXN046407,CUST4749,4101.2,2026-11-19 06:20:00,Wallet,Electronics,31,1082,Desktop,Hyderabad,96,2,0,0,0,0
TXN046408,CUST1101,679.97,2026-11-19 06:30:00,Debit Card,Electronics,28,2179,Desktop,Bhubaneswar,50,2,0,0,0,0
TXN046409,CUST9133,482.99,2026-11-19 06:40:00,Net Banking,Clothing,49,1098,Tablet,Kolkata,80,3,1,0,0,0
TXN046410,CUST2133,96.32,2026-11-19 06:50:00,Net Banking,Beauty,59,2239,Tablet,Bangalore,64,9,0,1,1,1
TXN046411,CUST6002,640.16,2026-11-19 07:00:00,Wallet,Home,26,470,Desktop,Chennai,24,2,0,1,0,0
TXN046412,CUST1827,557.4,2026-11-19 07:10:00,Credit Card,Sports,62,1887,Tablet,Hyderabad,0,0,0,0,1,0
TXN046413,CUST6149,238.41,2026-11-19 07:20:00,Debit Card,Electronics,48,1243,Mobile,Hyderabad,21,5,0,0,0,0
TXN046414,CUST8018,211.19,2026-11-19 07:30:00,Net Banking,Grocery,47,877,Tablet,Bangalore,31,1,0,0,1,0
TXN046415,CUST6091,74.17,2026-11-19 07:40:00,Credit Card,Grocery,28,564,Tablet,Bangalore,45,1,0,0,1,0
TXN046416,CUST1384,143.49,2026-11-19 07:50:00,Debit Card,Sports,63,2135,Mobile,Pune,84,3,1,0,1,0
TXN046417,CUST9789,170.8,2026-11-19 08:00:00,Debit Card,Clothing,21,2261,Desktop,Mumbai,89,9,0,0,1,0
TXN046418,CUST1008,175.84,2026-11-19 08:10:00,Net Banking,Sports,59,1554,Desktop,Pune,20,1,0,0,1,0
TXN046419,CUST2313,507.0,2026-11-19 08:20:00,UPI,Home,46,722,Tablet,Kolkata,84,6,0,0,0,0
TXN046420,CUST1978,1443.33,2026-11-19 08:30:00,Net Banking,Grocery,41,1388,Desktop,Delhi,41,3,0,1,1,1
TXN046421,CUST4723,489.77,2026-11-19 08:40:00,Wallet,Electronics,35,967,Desktop,Bangalore,43,3,0,0,0,0
TXN046422,CUST3090,106.46,2026-11-19 08:50:00,Net Banking,Sports,37,1206,Tablet,Chennai,7,6,0,1,0,0
TXN046423,CUST4102,340.8,2026-11-19 09:00:00,Debit Card,Grocery,31,819,Mobile,Bangalore,95,8,0,0,0,0
TXN046424,CUST4753,309.86,2026-11-19 09:10:00,Debit Card,Sports,33,1983,Mobile,Mumbai,26,3,0,0,0,0
TXN046425,CUST4744,2362.58,2026-11-19 09:20:00,Net Banking,Grocery,33,1567,Desktop,Bangalore,62,8,0,0,1,1
TXN046426,CUST7930,423.73,2026-11-19 09:30:00,Debit Card,Grocery,56,1296,Tablet,Bhubaneswar,62,3,0,0,0,0
TXN046427,CUST2788,831.33,2026-11-19 09:40:00,Net Banking,Electronics,33,873,Mobile,Hyderabad,64,0,0,0,0,0
TXN046428,CUST2242,1791.99,2026-11-19 09:50:00,Wallet,Sports,58,823,Desktop,Bangalore,72,4,0,0,0,1
TXN046429,CUST9304,623.97,2026-11-19 10:00:00,Debit Card,Home,68,188,Desktop,Pune,65,7,0,0,1,1
TXN046430,CUST4766,1039.24,2026-11-19 10:10:00,Credit Card,Home,31,1703,Tablet,Kolkata,8,8,0,0,0,1
TXN046431,CUST4331,500.97,2026-11-19 10:20:00,UPI,Electronics,27,2226,Mobile,Kolkata,53,5,0,0,1,0
TXN046432,CUST7155,317.88,2026-11-19 10:30:00,UPI,Clothing,44,1482,Tablet,Mumbai,88,6,0,0,0,0
TXN046433,CUST2363,531.33,2026-11-19 10:40:00,Credit Card,Clothing,32,671,Tablet,Kolkata,92,4,0,0,0,0
TXN046434,CUST7652,617.55,2026-11-19 10:50:00,Wallet,Beauty,42,872,Mobile,Bangalore,25,7,0,0,0,0
TXN046435,CUST4375,244.42,2026-11-19 11:00:00,Wallet,Electronics,29,1630,Desktop,Delhi,71,7,1,1,0,0
TXN046436,CUST6632,693.9,2026-11-19 11:10:00,Wallet,Electronics,25,160,Tablet,Delhi,57,0,0,0,0,0
TXN046437,CUST4432,1339.67,2026-11-19 11:20:00,Credit Card,Sports,44,1702,Mobile,Hyderabad,70,5,0,0,0,1
TXN046438,CUST6438,328.61,2026-11-19 11:30:00,Net Banking,Electronics,45,1813,Tablet,Hyderabad,24,2,0,0,0,0
TXN046439,CUST7652,72.42,2026-11-19 11:40:00,Debit Card,Beauty,27,2345,Tablet,Hyderabad,66,7,0,0,0,0
TXN046440,CUST8688,1846.89,2026-11-19 11:50:00,Debit Card,Home,61,217,Mobile,Delhi,21,9,0,0,1,1
TXN046441,CUST6893,474.71,2026-11-19 12:00:00,UPI,Beauty,52,2122,Mobile,Pune,75,0,0,0,1,0
TXN046442,CUST2349,612.83,2026-11-19 12:10:00,UPI,Beauty,68,425,Tablet,Bangalore,75,2,0,0,0,0
TXN046443,CUST1307,3085.28,2026-11-19 12:20:00,Credit Card,Grocery,23,650,Desktop,Chennai,63,2,0,0,0,0
TXN046444,CUST8055,346.8,2026-11-19 12:30:00,Net Banking,Clothing,54,1954,Desktop,Kolkata,5,1,0,0,0,0
TXN046445,CUST8809,368.96,2026-11-19 12:40:00,UPI,Clothing,22,1157,Desktop,Kolkata,23,6,0,0,1,0
TXN046446,CUST6736,317.43,2026-11-19 12:50:00,Credit Card,Grocery,56,451,Desktop,Kolkata,22,3,0,0,0,0
TXN046447,CUST9055,2766.97,2026-11-19 13:00:00,Credit Card,Electronics,54,947,Desktop,Bhubaneswar,28,4,0,0,1,1
TXN046448,CUST8709,311.16,2026-11-19 13:10:00,Wallet,Grocery,68,1833,Mobile,Pune,81,6,0,0,0,0
TXN046449,CUST9109,102.75,2026-11-19 13:20:00,Credit Card,Electronics,29,2187,Mobile,Pune,6,7,0,0,0,0
TXN046450,CUST3283,482.73,2026-11-19 13:30:00,Debit Card,Clothing,58,1403,Tablet,Bhubaneswar,75,0,0,0,0,0
TXN046451,CUST8552,1349.8,2026-11-19 13:40:00,Wallet,Clothing,40,137,Tablet,Kolkata,92,3,1,0,0,1
TXN046452,CUST9134,212.63,2026-11-19 13:50:00,Credit Card,Home,61,2065,Mobile,Pune,27,1,0,0,0,0
TXN046453,CUST4778,372.38,2026-11-19 14:00:00,UPI,Grocery,25,466,Mobile,Kolkata,53,3,0,0,1,0
TXN046454,CUST6375,1886.07,2026-11-19 14:10:00,Credit Card,Sports,47,412,Mobile,Kolkata,78,6,0,0,0,1
TXN046455,CUST2382,679.76,2026-11-19 14:20:00,Net Banking,Grocery,47,1586,Tablet,Kolkata,46,0,0,0,1,0
TXN046456,CUST4614,131.95,2026-11-19 14:30:00,Credit Card,Sports,19,1297,Mobile,Chennai,44,8,0,0,0,0
TXN046457,CUST8095,2647.93,2026-11-19 14:40:00,UPI,Sports,48,344,Desktop,Delhi,52,0,0,0,1,0
TXN046458,CUST2024,147.09,2026-11-19 14:50:00,Net Banking,Grocery,51,2101,Tablet,Bhubaneswar,92,2,0,0,0,0
TXN046459,CUST9309,551.4,2026-11-19 15:00:00,Credit Card,Clothing,62,240,Desktop,Hyderabad,23,8,0,0,0,0
TXN046460,CUST3526,1812.96,2026-11-19 15:10:00,Wallet,Home,28,1280,Mobile,Chennai,12,4,0,0,0,1
TXN046461,CUST7602,382.08,2026-11-19 15:20:00,Debit Card,Beauty,31,272,Mobile,Pune,29,8,0,0,0,0
TXN046462,CUST8819,1073.48,2026-11-19 15:30:00,Net Banking,Beauty,42,2189,Tablet,Bhubaneswar,77,9,0,0,1,1
TXN046463,CUST2043,7151.25,2026-11-19 15:40:00,UPI,Sports,25,2437,Mobile,Kolkata,5,6,0,1,0,1
TXN046464,CUST3505,238.21,2026-11-19 15:50:00,Credit Card,Electronics,37,222,Mobile,Pune,3,8,0,0,1,0
TXN046465,CUST8758,623.5,2026-11-19 16:00:00,Credit Card,Clothing,69,1271,Mobile,Hyderabad,20,4,1,1,0,1
TXN046466,CUST3687,2959.55,2026-11-19 16:10:00,Net Banking,Clothing,66,2301,Mobile,Pune,74,7,1,0,0,1
TXN046467,CUST4156,890.23,2026-11-19 16:20:00,Credit Card,Home,39,880,Desktop,Kolkata,99,8,1,0,0,1
TXN046468,CUST1575,1256.27,2026-11-19 16:30:00,Debit Card,Home,32,1392,Desktop,Bangalore,29,0,1,0,1,1
TXN046469,CUST1402,1786.43,2026-11-19 16:40:00,Wallet,Home,27,822,Mobile,Hyderabad,77,6,0,0,0,1
TXN046470,CUST9444,123.92,2026-11-19 16:50:00,Debit Card,Beauty,65,825,Mobile,Chennai,41,7,0,0,1,0
TXN046471,CUST2629,1554.84,2026-11-19 17:00:00,Debit Card,Clothing,22,1444,Tablet,Kolkata,10,0,1,1,1,1
TXN046472,CUST8968,186.32,2026-11-19 17:10:00,UPI,Beauty,61,2037,Mobile,Kolkata,18,5,0,0,0,0
TXN046473,CUST3709,172.96,2026-11-19 17:20:00,Wallet,Beauty,43,748,Mobile,Hyderabad,35,0,0,0,0,0
TXN046474,CUST5823,810.71,2026-11-19 17:30:00,Wallet,Home,45,1070,Desktop,Bhubaneswar,3,2,0,0,0,0
TXN046475,CUST5043,236.82,2026-11-19 17:40:00,Credit Card,Clothing,54,851,Mobile,Delhi,39,4,0,0,1,0
TXN046476,CUST3659,733.53,2026-11-19 17:50:00,Wallet,Home,20,638,Tablet,Delhi,34,8,1,0,0,1
TXN046477,CUST6241,633.93,2026-11-19 18:00:00,UPI,Home,20,1533,Desktop,Hyderabad,63,6,0,0,0,0
TXN046478,CUST4816,239.87,2026-11-19 18:10:00,Credit Card,Beauty,26,921,Tablet,Chennai,18,6,0,1,0,0
TXN046479,CUST3726,190.63,2026-11-19 18:20:00,Credit Card,Clothing,27,818,Tablet,Bangalore,55,7,0,1,0,0
TXN046480,CUST1568,309.11,2026-11-19 18:30:00,Credit Card,Beauty,39,1401,Tablet,Hyderabad,60,6,0,0,1,0
TXN046481,CUST5105,777.97,2026-11-19 18:40:00,Wallet,Beauty,18,139,Mobile,Delhi,14,3,0,1,1,1
TXN046482,CUST3772,5620.62,2026-11-19 18:50:00,Wallet,Beauty,64,1131,Mobile,Kolkata,98,9,0,0,0,1
TXN046483,CUST5054,124.04,2026-11-19 19:00:00,UPI,Grocery,26,1231,Mobile,Bhubaneswar,99,8,0,0,0,0
TXN046484,CUST8877,163.11,2026-11-19 19:10:00,Wallet,Beauty,34,677,Tablet,Pune,2,6,1,0,1,0
TXN046485,CUST4998,1237.45,2026-11-19 19:20:00,Credit Card,Sports,25,1169,Mobile,Bangalore,58,6,0,0,0,1
TXN046486,CUST1136,200.33,2026-11-19 19:30:00,Debit Card,Grocery,50,1982,Mobile,Pune,33,0,1,0,0,0
TXN046487,CUST5786,472.27,2026-11-19 19:40:00,Wallet,Home,30,2237,Mobile,Bhubaneswar,14,8,1,0,0,0
TXN046488,CUST2465,868.2,2026-11-19 19:50:00,UPI,Clothing,29,1302,Mobile,Hyderabad,15,1,0,0,0,0
TXN046489,CUST5771,1311.25,2026-11-19 20:00:00,Wallet,Beauty,63,2355,Desktop,Bangalore,2,2,0,0,0,0
TXN046490,CUST4832,346.73,2026-11-19 20:10:00,Debit Card,Electronics,66,939,Mobile,Mumbai,73,2,1,0,1,0
TXN046491,CUST2536,161.09,2026-11-19 20:20:00,Net Banking,Sports,20,61,Mobile,Kolkata,69,5,0,0,1,0
TXN046492,CUST3324,1087.76,2026-11-19 20:30:00,UPI,Sports,22,1635,Mobile,Bangalore,80,9,0,0,0,1
TXN046493,CUST8260,1360.46,2026-11-19 20:40:00,Wallet,Electronics,30,186,Desktop,Kolkata,99,3,0,0,1,1
TXN046494,CUST7784,545.17,2026-11-19 20:50:00,Wallet,Sports,33,718,Tablet,Pune,10,6,1,0,0,1
TXN046495,CUST8303,151.9,2026-11-19 21:00:00,Debit Card,Sports,68,174,Tablet,Pune,55,4,0,0,1,0
TXN046496,CUST1210,2168.07,2026-11-19 21:10:00,Wallet,Sports,46,45,Tablet,Kolkata,23,6,0,0,0,1
TXN046497,CUST8526,1216.2,2026-11-19 21:20:00,Wallet,Electronics,50,267,Tablet,Mumbai,78,9,0,0,1,1
TXN046498,CUST7504,418.76,2026-11-19 21:30:00,UPI,Beauty,20,435,Mobile,Hyderabad,30,9,0,0,0,0
TXN046499,CUST7554,539.3,2026-11-19 21:40:00,Wallet,Sports,42,1775,Mobile,Kolkata,94,7,0,0,0,0
TXN046500,CUST9423,3194.9,2026-11-19 21:50:00,Net Banking,Home,23,393,Mobile,Chennai,29,7,0,0,0,1
TXN046501,CUST1803,1597.47,2026-11-19 22:00:00,UPI,Clothing,18,745,Desktop,Hyderabad,85,9,0,0,0,1
TXN046502,CUST9425,1525.31,2026-11-19 22:10:00,Debit Card,Clothing,45,2293,Mobile,Kolkata,48,1,0,0,0,0
TXN046503,CUST3567,3540.53,2026-11-19 22:20:00,Net Banking,Clothing,47,2207,Tablet,Bangalore,27,2,0,0,0,0
TXN046504,CUST3147,1395.53,2026-11-19 22:30:00,Debit Card,Beauty,28,2486,Desktop,Bangalore,57,4,0,0,0,1
TXN046505,CUST7396,130.13,2026-11-19 22:40:00,Credit Card,Grocery,24,1389,Tablet,Delhi,34,5,1,0,0,0
TXN046506,CUST2723,134.12,2026-11-19 22:50:00,Debit Card,Sports,43,1190,Tablet,Bhubaneswar,13,1,0,1,0,0
TXN046507,CUST2146,369.68,2026-11-19 23:00:00,UPI,Electronics,62,2085,Mobile,Chennai,19,5,0,0,0,0
TXN046508,CUST9323,445.77,2026-11-19 23:10:00,Credit Card,Beauty,57,1666,Mobile,Chennai,82,3,0,0,0,0
TXN046509,CUST7364,353.78,2026-11-19 23:20:00,Net Banking,Sports,42,1049,Mobile,Bhubaneswar,58,9,1,0,0,0
TXN046510,CUST1731,676.86,2026-11-19 23:30:00,Debit Card,Grocery,33,720,Desktop,Pune,87,2,1,1,0,0
TXN046511,CUST9594,418.55,2026-11-19 23:40:00,Wallet,Sports,69,1908,Tablet,Hyderabad,67,9,0,1,0,0
TXN046512,CUST7314,208.79,2026-11-19 23:50:00,UPI,Clothing,42,173,Mobile,Bangalore,15,8,0,0,0,0
TXN046513,CUST6595,88.41,2026-11-20 00:00:00,Credit Card,Sports,23,2362,Mobile,Kolkata,28,8,0,0,1,0
